,status,totalResults,articles
33,ok,926,"{'source': {'id': None, 'name': 'Yahoo Entertainment'}, 'author': 'Rob Lever', 'title': 'Lawmakers take first step toward Big Tech regulation...', 'description': 'Lawmakers take first step toward Big Tech regulation...\r\n\n \n \n \n (Third column, 5th story, link)\r\n\n \r\n\n \r\n\n \n \n Drudge Report Feed needs your support!\xa0\xa0 Become a Patron', 'url': 'https://news.yahoo.com/us-lawmakers-first-step-toward-012159187.html', 'urlToImage': 'https://s.yimg.com/uu/api/res/1.2/kHu6.dKhdF_hSNCGxqFjxA--~B/aD01MTg7dz03Njg7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/afp.com/b8ebe2d8c2693248bc49af3353ec868b', 'publishedAt': '2021-06-23T02:52:39Z', 'content': 'US lawmakers take a first step toward regulating Big Tech on Wednesday with a vote on a series of bills with potentially massive implications for large online platforms and consumers who use them.\r\nT… [+4047 chars]'}"
34,ok,926,"{'source': {'id': None, 'name': 'New York Times'}, 'author': 'Shira Ovide', 'title': 'China Isn’t the Issue. Big Tech Is.', 'description': 'Don’t be distracted by the fearmongering.', 'url': 'https://www.nytimes.com/2021/06/17/technology/china-big-tech.html', 'urlToImage': 'https://static01.nyt.com/images/2021/06/17/business/17OnTech-China/17OnTech-China-facebookJumbo-v2.jpg', 'publishedAt': '2021-06-17T17:20:48Z', 'content': 'But powerful corporations and people who support them arent grappling with the nuances. Publicly at least, they have responded as they often do, by essentially implying that guardrails on some U.S. t… [+1217 chars]'}"
35,ok,926,"{'source': {'id': None, 'name': '9to5Mac'}, 'author': 'Michael Potuck', 'title': 'App Store could be hit by proposed ‘Ending Platform Monopolies Act’ in US House', 'description': 'Fresh details have surfaced on new legislation that could be proposed in the US House of Representatives as soon as today that’s set to take on the likes of Apple, Amazon, Google, and Facebook. Called the Ending Platform Monopolies Act, the proposal contains …', 'url': 'https://9to5mac.com/2021/06/11/app-store-could-be-hit-by-ending-monopolies-act/', 'urlToImage': 'https://i2.wp.com/9to5mac.com/wp-content/uploads/sites/6/2016/03/congress.jpg?resize=1200%2C628&quality=82&strip=all&ssl=1', 'publishedAt': '2021-06-11T16:07:55Z', 'content': 'Fresh details have surfaced on new legislation that could be proposed in the US House of Representatives as soon as today that’s set to take on the likes of Apple, Amazon, Google, and Facebook. Calle… [+1591 chars]'}"
36,ok,926,"{'source': {'id': None, 'name': 'New York Times'}, 'author': 'Shira Ovide', 'title': 'What Congress Wants From Big Tech', 'description': 'House lawmakers have gotten serious. A package of bills poses existential threats to the tech giants.', 'url': 'https://www.nytimes.com/2021/06/24/technology/congress-big-tech.html', 'urlToImage': 'https://static01.nyt.com/images/2021/06/24/business/24OnTech-Kang/24OnTech-Kang-facebookJumbo.jpg', 'publishedAt': '2021-06-24T16:15:10Z', 'content': 'That helped to cement a mostly bipartisan consensus although not always for shared reasons that Washington needed to be less hands-off with technology companies. And antitrust law is now perceived as… [+1992 chars]'}"
37,ok,926,"{'source': {'id': None, 'name': 'Unherd.com'}, 'author': 'Tom Chivers', 'title': 'Are TWITTER trolls mentally ill?', 'description': ""Are TWITTER trolls mentally ill?\r\n\n \n \n \n (Third column, 8th story, link)\r\n\n \r\n\n \r\n\n \n Related stories:Cook called Pelosi with 'warning' about antitrust bills...\r\nLawmakers take serious step toward Big Tech regulation..."", 'url': 'http://unherd.com/2021/06/are-twitter-trolls-mentally-ill/', 'urlToImage': 'https://unherd.com/wp-content/uploads/2021/06/GettyImages-1200752909-scaled-e1624446042705-1.jpg', 'publishedAt': '2021-06-23T15:52:37Z', 'content': 'Theres a thing in the ethics of psychology called the Goldwater Rule. It states, in essence, that mental health professionals should not diagnose people from afar. It arose in the 1964 US presidentia… [+10285 chars]'}"
38,ok,926,"{'source': {'id': None, 'name': 'New York Times'}, 'author': 'Charlotte Cowles', 'title': 'The Week in Business: Here Come the Trustbusters', 'description': 'One of big tech’s top critics is now in charge of its regulation at the F.T.C.', 'url': 'https://www.nytimes.com/2021/06/20/business/the-week-in-business-tech-critics.html', 'urlToImage': 'https://static01.nyt.com/images/2021/06/18/business/18with-interest/18with-interest-facebookJumbo.jpg', 'publishedAt': '2021-06-20T11:00:04Z', 'content': 'And just like that, the 17-year trade dispute between the United States and the European Union over aircraft subsidies was resolved at least temporarily. The two sides agreed to suspend threats of pu… [+2270 chars]'}"
39,ok,926,"{'source': {'id': None, 'name': 'MarketWatch'}, 'author': 'Eric Posner', 'title': 'Project Syndicate: What’s the goal: Democracy or efficiency? How to understand the impassioned debate over Big Tech and antitrust', 'description': 'Two strains in antitrust thought clash over what to do about the political and economic dominance of large companies and their owners.', 'url': 'https://www.marketwatch.com/story/whats-the-goal-democracy-or-efficiency-how-to-understand-the-impassioned-debate-over-big-tech-and-antitrust-11624384675', 'urlToImage': 'https://images.mktw.net/im-357850/social', 'publishedAt': '2021-06-22T17:57:00Z', 'content': 'CHICAGO (Project Syndicate)With the prominent antimonopoly advocate Lina Khan having been appointed the new chair of the Federal Trade Commission, it is a good time to consider what influence the so-… [+7418 chars]'}"
40,ok,926,"{'source': {'id': None, 'name': 'Avc.com'}, 'author': 'Fred Wilson', 'title': 'Digital Asset Mining In New York State', 'description': 'Digital Asset Mining is shorthand for “proof of work consensus validation of public blockchain infrastructure”. Thankfully we have the shorthand. But it is important to understand what digital asset mining is. Public blockchains, like Bitcoin and Ethereum, st…', 'url': 'https://avc.com/2021/06/digital-asset-mining-in-new-york-state/', 'urlToImage': None, 'publishedAt': '2021-06-08T12:09:20Z', 'content': 'Digital Asset Mining is shorthand for “proof of work consensus validation of public blockchain infrastructure”. Thankfully we have the shorthand. But it is important to understand what digital asset … [+3140 chars]'}"
41,ok,926,"{'source': {'id': None, 'name': 'MacRumors'}, 'author': 'Juli Clover', 'title': ""Apple CEO Tim Cook: Sideloading Apps Would 'Destroy the Security' of the iPhone"", 'description': ""Apple CEO Tim Cook this morning participated in a virtual interview at the VivaTech conference, which is described as Europe's biggest startup and tech event. Cook was interviewed by Guillaume Lacroix, CEO and founder of Brut, a media company that creates sho…"", 'url': 'https://www.macrumors.com/2021/06/16/tim-cook-vivatech-conference-interview/', 'urlToImage': 'https://images.macrumors.com/t/Zt1v7fLFwE8snmKq8uEjjAcurmU=/1600x/https://images.macrumors.com/article-new/2021/06/tim-cook-brut.jpg', 'publishedAt': '2021-06-16T17:49:44Z', 'content': ""Apple CEO Tim Cook this morning participated in a virtual interview at the VivaTech conference, which is described as Europe's biggest startup and tech event. Cook was interviewed by Guillaume Lacroi… [+7327 chars]""}"
42,ok,926,"{'source': {'id': 'techcrunch', 'name': 'TechCrunch'}, 'author': 'Walter Thompson', 'title': 'Extra Crunch roundup: Unpacking BuzzFeed’s SPAC, curb your meeting enthusiasm, more', 'description': 'There\'s a kernel of truth in every joke, so whenever someone quips, ""This meeting could have been an email!"" you can bet that some small part of them meant it sincerely.', 'url': 'http://techcrunch.com/2021/06/25/extra-crunch-roundup-unpacking-buzzfeeds-spac-curb-your-meeting-enthusiasm-more/', 'urlToImage': 'https://techcrunch.com/wp-content/uploads/2021/06/GettyImages-1325347467.jpg?w=600', 'publishedAt': '2021-06-25T21:39:27Z', 'content': 'Meetings should have a clear purpose, but instead, they’ve become a way to measure status and reinforce what is colloquially referred to as CYA culture.\r\nThere’s a kernel of truth in every joke, so w… [+11458 chars]'}"
43,ok,926,"{'source': {'id': 'reuters', 'name': 'Reuters'}, 'author': 'Simon Jessop,Sujata Rao', 'title': 'Analysis: Planned global tax raid catches ethical investor zeitgeist - Reuters', 'description': ""A global tax crackdown on multinationals has the backing of some of the world's biggest investors who say that using low-tax jurisdictions falls foul of the tenets they have committed to."", 'url': 'https://www.reuters.com/business/planned-global-tax-raid-catches-ethical-investor-zeitgeist-2021-06-02/', 'urlToImage': 'https://www.reuters.com/resizer/gxyq_oL5Sp4jD3Ybs4tGWe8VOjU=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/KRTNS6VT3RIYPDFB64IVWJTVBQ.jpg', 'publishedAt': '2021-06-02T10:42:00Z', 'content': ""A global tax crackdown on multinationals has the backing of some of the world's biggest investors who say that using low-tax jurisdictions falls foul of the tenets they have committed to.\r\nAfter year… [+5557 chars]""}"
44,ok,926,"{'source': {'id': None, 'name': 'MarketWatch'}, 'author': 'Jon Swartz', 'title': ': House Democrats set to reshape antitrust law with 5 new bills', 'description': 'House Democrats led by Rep. David Cicilline, D-R.I., reportedly are poised to introduce a package of five bills to shake up the U.S. antitrust climate. The most aggressive would let prosecutors sue to break up major tech companies by forcing the platforms to …', 'url': 'https://www.marketwatch.com/story/house-democrats-set-to-reshape-antitrust-law-with-5-new-bills-11623356069', 'urlToImage': 'https://images.mktw.net/im-336174/social', 'publishedAt': '2021-06-10T20:14:00Z', 'content': 'Some of Big Techs fiercest critics are about to put legislation behind their words.House Democrats, led by Rep. David Cicilline of Rhode Island, reportedly are poised to introduce a package of five b… [+2424 chars]'}"
45,ok,926,"{'source': {'id': None, 'name': 'MarketWatch'}, 'author': 'Jon Swartz', 'title': ': The Empire Strikes Back: Tech giants mount defense against House antitrust bills', 'description': 'Representatives from Apple Inc., Facebook Inc., and Amazon.com Inc. --- targets of bills that would severely hinder their ability to acquire smaller rivals, disrupt their digital platforms, and potentially break up their companies --- warned the legislation w…', 'url': 'https://www.marketwatch.com/story/the-empire-strikes-back-tech-giants-mount-defense-against-house-antitrust-bills-11624465285', 'urlToImage': 'https://images.mktw.net/im-336174/social', 'publishedAt': '2021-06-23T16:21:00Z', 'content': 'Before the House Judiciary Committee on Wednesday began to consider a package of antitrust bills that represent the gravest threat yet to Silicon Valleys power, the Big Tech Empire struck back.Repres… [+6163 chars]'}"
46,ok,926,"{'source': {'id': None, 'name': 'AppleInsider'}, 'author': 'news@appleinsider.com (Mike Peterson)', 'title': 'House antitrust legislation has more bark than bite, analyst says', 'description': ""Despite a slate of sweeping antitrust bills in the U.S., investment bank Wedbush believes there's no major threat to the structure of most large technology companies like Apple.Credit: WikiMedia CommonsIn a note to investors seen by AppleInsider, lead Wedbush…"", 'url': 'https://appleinsider.com/articles/21/06/22/house-antitrust-legislation-has-more-bark-than-bite-analyst-says', 'urlToImage': 'https://photos5.appleinsider.com/gallery/42750-83004-Apple-Logo-on-Building-xl.jpg', 'publishedAt': '2021-06-22T13:58:11Z', 'content': ""Despite a slate of sweeping antitrust bills in the U.S., investment bank Wedbush believes there's no major threat to the structure of most large technology companies like Apple.\r\nIn a note to investo… [+3101 chars]""}"
47,ok,926,"{'source': {'id': None, 'name': 'Theregister.com'}, 'author': 'Matt Dupuy', 'title': 'Cross-discipline boffin dream team issues social media warning: FIX IT NOW!', 'description': 'Concerned researchers suggest some form of subtle regulation to prevent end of humanity as we know it\nA group of 17 researchers from a wide cross-section of different disciplines have come together to contribute to a paper suggesting social media might be a r…', 'url': 'https://www.theregister.com/2021/06/30/social_media_end_of_humanity/', 'urlToImage': 'https://regmedia.co.uk/2015/05/21/atomic_explosion_cloud.jpg', 'publishedAt': '2021-06-30T08:32:04Z', 'content': ""A group of 17 researchers from a wide cross-section of different disciplines have come together to contribute to a paper suggesting social media might be a risk to humanity's continued existence as w… [+3829 chars]""}"
48,ok,926,"{'source': {'id': None, 'name': 'MIT Technology Review'}, 'author': 'MIT Technology Review Insights', 'title': 'Taxing digital advertising could help break up big tech', 'description': 'For the past several years, economists, and government leaders have regularly sounded alarms about the dangers of big tech monopolies. On her 2020 campaign website, for example, Senator Elizabeth Warren said “big tech companies have too much power, too much p…', 'url': 'https://www.technologyreview.com/2021/06/14/1026207/taxing-digital-advertising-could-help-break-up-big-tech/', 'urlToImage': 'https://wp.technologyreview.com/wp-content/uploads/2021/06/Paul-Romer-Episode-Page-Header.png?resize=1200,600', 'publishedAt': '2021-06-14T16:58:57Z', 'content': 'For the past several years, economists, and government leaders have regularly sounded alarms about the dangers of big tech monopolies. On her 2020 campaign website, for example, Senator Elizabeth War… [+30228 chars]'}"
49,ok,926,"{'source': {'id': None, 'name': 'VentureBeat'}, 'author': 'Contributor', 'title': 'Business leaders need to map out strategies for the next five years', 'description': 'Shrewd business leaders need to imagine what the next five years would look like and create strategies to accomplish those goals.', 'url': 'https://venturebeat.com/2021/06/09/business-leaders-need-to-map-out-strategies-for-the-next-five-years/', 'urlToImage': 'https://venturebeat.com/wp-content/uploads/2021/06/GettyImages-1128201585-1-1-e1623141314309.jpg?w=1200&strip=all', 'publishedAt': '2021-06-09T07:43:04Z', 'content': 'Elevate your enterprise data technology and strategy at Transform 2021. \r\nThis post was written by Doug Randall, a CEO coach at the Trium Group.\r\nAlthough the global crisis is far from over, its time… [+8245 chars]'}"
50,ok,926,"{'source': {'id': 'abc-news', 'name': 'ABC News'}, 'author': 'Ashan Singh, Laura Coburn, Jessica Hopper, Allie Yang', 'title': 'As legal marijuana booms, people push for justice for those impacted by war on drugs', 'description': 'As more states legalize, some are concerned that big business will dominate the industry and that those impacted by the previous laws won’t get a second chance.', 'url': 'https://abcnews.go.com/US/legal-marijuana-booms-people-push-justice-impacted-war/story?id=78028117', 'urlToImage': 'https://s.abcnews.com/images/US/marijuana-1-gty-er-210601_1622584926346_hpMain_16x9_992.jpg', 'publishedAt': '2021-06-03T01:05:34Z', 'content': 'In 2001, Harry Kelso left his hometown of Roanoke, Virginia, for the big city of Richmond and the promise of an education at Virginia Union University.\r\nI was gonna go to school and get my degree and… [+13512 chars]'}"
51,ok,926,"{'source': {'id': None, 'name': 'Forbes'}, 'author': 'Enrique Dans, Senior Contributor, \n Enrique Dans, Senior Contributor\n https://www.forbes.com/sites/enriquedans/', 'title': 'Congress Rolls Out Some Tough Regulatory Proposals For Big Tech', 'description': 'A group of House Democrats, supported by a few Republicans\u200a—\u200aunusual in a deeply divided Congress\u200a—\u200ais introducing five bills that would impose tough regulation of big tech.', 'url': 'https://www.forbes.com/sites/enriquedans/2021/06/12/congress-rolls-out-some-tough-regulatory-proposals-for-big-tech/', 'urlToImage': 'https://thumbor.forbes.com/thumbor/fit-in/1200x0/filters%3Aformat%28jpg%29/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F60c47f902ab5c19d5148fbed%2F0x0.jpg%3FcropX1%3D0%26cropX2%3D2376%26cropY1%3D415%26cropY2%3D1529', 'publishedAt': '2021-06-12T09:49:04Z', 'content': 'IMAGE:\r\ngetty\r\nA group of House Democrats, supported by a few Republicansunusual in a deeply divided Congressis introducing five bills that would impose tough regulation of big tech.\r\nThe bills inclu… [+3269 chars]'}"
52,ok,926,"{'source': {'id': None, 'name': 'Washington Examiner'}, 'author': 'https://www.washingtonexaminer.com/author/nihal-krishan', 'title': ""'The Ending Platform Monopolies Act'..."", 'description': ""'The Ending Platform Monopolies Act'...\r\n\n \n \n \n (Third column, 8th story, link)\r\n\n \r\n\n \r\n\n \n Related stories:Cook called Pelosi with 'warning' about antitrust bills...\r\nLawmakers take serious step toward Big Tech regulation...\r\nAre TWITTER trolls mentally il…"", 'url': 'https://www.washingtonexaminer.com/news/apple-apps-google-search-amazon-basics-drastic-changes-bipartisan-house-antitrust-bill-jayapal', 'urlToImage': 'https://mediadc.brightspotcdn.com/dims4/default/4c8045a/2147483647/strip/true/crop/2061x1082+0+155/resize/1200x630!/quality/90/?url=http%3A%2F%2Fmediadc-brightspot.s3.amazonaws.com%2Fcb%2F96%2F604a94064095b57a74782d2af360%2Fap20331632786335.jpg', 'publishedAt': '2021-06-23T16:34:38Z', 'content': 'A new antitrust bill aimed at reducing conflicts of interest on online marketplaces could drastically decrease Big Tech companies giving preference to their own products and services and potentially … [+4154 chars]'}"
53,ok,926,"{'source': {'id': 'techcrunch', 'name': 'TechCrunch'}, 'author': 'Natasha Lomas', 'title': 'CJEU ruling could open big tech to more privacy litigation in Europe', 'description': ""A long running privacy fight between Belgium's data protection authority and Facebook -- over the latter's use of online trackers like pixels and social plug..."", 'url': 'https://techcrunch.com/2021/06/15/cjeu-ruling-could-open-big-tech-to-more-privacy-litigation-in-europe/', 'urlToImage': 'https://s.yimg.com/uu/api/res/1.2/wFA6rVDbrcsr532WylVVkg--~B/aD05MDA7dz0xNjAwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/techcrunch_350/37208dec77d9fd8319cf0ed0d4b0f13d', 'publishedAt': '2021-06-15T12:57:31Z', 'content': ""A long running privacy fight between Belgium's data protection authority and Facebook -- over the latter's use of online trackers like pixels and social plug-ins to snoop on web users -- has culminat… [+6954 chars]""}"
54,ok,926,"{'source': {'id': None, 'name': 'The Intercept'}, 'author': 'Zach Campbell, Caitlin L. Chandler', 'title': 'Tools for Repression in Myanmar Expose Gap Between EU Tech Investment and Regulation', 'description': 'Europe is developing phone-cracking technology with a company that has exported to authoritarian regimes.\nThe post Tools for Repression in Myanmar Expose Gap Between EU Tech Investment and Regulation appeared first on The Intercept.', 'url': 'https://theintercept.com/2021/06/14/myanmar-msab-eu-technology-regulation/', 'urlToImage': 'https://theintercept.imgix.net/wp-uploads/sites/1/2021/06/theintercept-myanmar-feature.jpg?auto=compress%2Cformat&q=90&fit=crop&w=1200&h=800', 'publishedAt': '2021-06-14T17:30:21Z', 'content': 'Inside the interrogation\r\n room of a Myanmar detention center, what Myat remembers most clearly is looking up from the floor and everything being green. The officials questioning him sat on green pla… [+17937 chars]'}"
55,ok,926,"{'source': {'id': 'politico', 'name': 'Politico'}, 'author': 'Alexandra S. Levine', 'title': 'Why Washington’s big plan to protect Americans’ data is languishing', 'description': 'The Biden era heightened momentum for the U.S. to pass a national privacy law, but those efforts have stalled, threatening prospects for broader action to rein in Silicon Valley.', 'url': 'https://www.politico.com/news/2021/06/01/washington-plan-protect-american-data-silicon-valley-491405', 'urlToImage': 'https://static.politico.com/88/89/eedb59f54b1e9c94e9e628094f46/210528-google-getty-773.jpg', 'publishedAt': '2021-06-01T08:31:26Z', 'content': ""And that doesnt bode well for Washingtons broader push totake on the tech industry's titans. The deadlock on privacy sets a precedent for how much or little this Congress can move on other more polit… [+8668 chars]""}"
56,ok,926,"{'source': {'id': 'axios', 'name': 'Axios'}, 'author': 'Ashley Gold, Hope King', 'title': 'Global Big Tech regulation is here - Axios', 'description': 'What tech fears more than regulation is inconsistency.', 'url': 'https://www.axios.com/global-big-tech-regulation-is-here-f877d5d4-f07c-4fa2-a405-f14fd3fdfe56.html', 'urlToImage': 'https://images.axios.com/n1o1j1VQXrrKbiCKaNlUTSStC_E=/0x0:1920x1080/1366x768/2021/06/21/1624292385639.jpg', 'publishedAt': '2021-06-21T19:30:35Z', 'content': 'The European Union has been trying to regulate Big\xa0Tech\xa0from the other side of the Atlantic, but now its countries are teaming up with the U.S. to figure out an even bigger framework of regulation.\r\n… [+1366 chars]'}"
57,ok,926,"{'source': {'id': 'techcrunch', 'name': 'TechCrunch'}, 'author': 'Romain Dillet', 'title': 'Macron says G7 countries should work together to tackle toxic online content', 'description': 'In a press conference at the Élysée Palace, French President Emmanuel Macron reiterated his focus on online regulation, and more particularly toxic content...', 'url': 'https://techcrunch.com/2021/06/10/macron-says-g7-countries-should-work-together-to-tackle-toxic-online-content/', 'urlToImage': 'https://s.yimg.com/ny/api/res/1.2/ZYqnKIDYPQphDEd8FrMkuw--/YXBwaWQ9aGlnaGxhbmRlcjt3PTIwMDA7aD0xMzM0/https://s.yimg.com/uu/api/res/1.2/AQ_5LTZUsYM6Y7eGdlo1Nw--~B/aD0zNTAwO3c9NTI0ODthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/techcrunch_350/0a986cfe4cae10737e023555f1107c71', 'publishedAt': '2021-06-10T18:27:38Z', 'content': 'In a press conference at the Élysée Palace, French President Emmanuel Macron reiterated his focus on online regulation, and more particularly toxic content. He called for more international cooperati… [+3952 chars]'}"
58,ok,926,"{'source': {'id': 'time', 'name': 'Time'}, 'author': 'Charlie Campbell / Chengdu and Shanghai', 'title': 'Why China Is Cracking Down on Bitcoin Mining and What It Could Mean for Other Countries', 'description': 'The annual spring rains bring many changes to southwestern China’s Sichuan province. Downpours transform the mottled landscape into lush emerald, while azaleas bloom and migrating cranes and storks begin the long journey back north. The rainfall also brings t…', 'url': 'https://time.com/6051991/why-china-is-cracking-down-on-bitcoin-mining-and-what-it-could-mean-for-other-countries/', 'urlToImage': 'https://api.time.com/wp-content/uploads/2021/06/bitcoin-mining-china.jpg?quality=85&w=1200&h=628&crop=1', 'publishedAt': '2021-06-02T10:30:56Z', 'content': 'The annual spring rains bring many changes to southwestern China’s Sichuan province. Downpours transform the mottled landscape into lush emerald, while azaleas bloom and migrating cranes and storks b… [+12470 chars]'}"
59,ok,926,"{'source': {'id': None, 'name': 'Lever.co'}, 'author': None, 'title': 'Make School (YC W12) is hiring a President to lead our non-profit college', 'description': ""Make School is a next-generation non-profit college focused on bridging the equity gap among underrepresented populations in technology. Our Bachelor's degree in Applied Computer Science - offered in-person and online - blends liberal arts and computer scienc…"", 'url': 'https://jobs.lever.co/makeschool/da97fc54-4d3b-457f-8c64-c06c27f43726', 'urlToImage': 'https://lever-client-logos.s3.amazonaws.com/cada1d45-744c-4b19-8372-e9e15326fb28-1552002321721.png', 'publishedAt': '2021-06-03T17:00:25Z', 'content': ""Make School is a next-generation non-profit college focused on bridging the equity gap among underrepresented populations in technology.\xa0Our Bachelor's degree in Applied Computer Science - offered in… [+3131 chars]""}"
60,ok,926,"{'source': {'id': None, 'name': 'Motley Fool'}, 'author': 'newsfeedback@fool.com (Chris Neiger)', 'title': 'Why Roku Stock Popped Today', 'description': 'Some investors are happy to see the introduction of potential tech company regulations.', 'url': 'https://www.fool.com/investing/2021/06/14/why-roku-stock-popped-today/', 'urlToImage': 'https://g.foolcdn.com/editorial/images/630713/gettyimages-694478620.jpg', 'publishedAt': '2021-06-14T18:48:58Z', 'content': 'What happened\xa0\r\nShares the video streaming platform company Roku\xa0(NASDAQ:ROKU) were climbing today after some lawmakers introduced five bills late last week calling for the potential breakup up of la… [+1806 chars]'}"
61,ok,926,"{'source': {'id': 'bloomberg', 'name': 'Bloomberg'}, 'author': 'Joe Weisenthal, Tracy Alloway', 'title': ""Transcript: Ram Parameswaran Says the World's Biggest Tech Stocks Are Ridiculously Cheap"", 'description': 'In 2020, while the economy was ravaged by the pandemic, several big tech companies did extraordinarily well. Names like Apple, Facebook\xa0and Alphabet proved to be extraordinarily resilient. While other companies like Amazon, Netflix, Zoom\xa0and Peloton got an ex…', 'url': 'https://www.bloomberg.com/news/articles/2021-06-18/transcript-ram-parameswaran-says-the-world-s-biggest-tech-stocks-are-ridiculously-cheap', 'urlToImage': 'https://assets.bwbx.io/images/users/iqjWHBFdfxIU/iYU9kZjJsUUE/v0/1200x800.jpg', 'publishedAt': '2021-06-18T04:48:34Z', 'content': 'In 2020, while the economy was ravaged by the pandemic, several big tech companies did extraordinarily well. Names like Apple, Facebook\xa0and Alphabet proved to be extraordinarily resilient. While othe… [+53337 chars]'}"
62,ok,926,"{'source': {'id': None, 'name': 'Seeking Alpha'}, 'author': 'Baird', 'title': 'Bipartisan Infrastructure; Tax Hike Odds Shrinking; Tech-Lash Picking Up - Market Strategy Weekly - June 18, 2021', 'description': 'Strategas Director of Policy Research Jeannette Lowe breaks down two critical developments: the ongoing debate over trillions in infrastructure spending and movement on big tech regulation.', 'url': 'https://seekingalpha.com/article/4435771-bipartisan-infrastructure-tax-hike-odds-shrinking-tech-lash-market-strategy-weekly-june-18-2021', 'urlToImage': 'http://i.ytimg.com/vi/pE1pK7wjOP0/maxresdefault.jpg', 'publishedAt': '2021-06-21T03:10:00Z', 'content': ""View as PDF\r\nClick to Enlarge\r\n12\r\nOriginal Post\r\n Editor's Note: The summary bullets for this article were chosen by Seeking Alpha editors.""}"
63,ok,926,"{'source': {'id': None, 'name': 'New York Times'}, 'author': '‘Sway’', 'title': 'Is This the Big Tech Breakup We’ve Been Waiting For?', 'description': 'Representative David Cicilline’s bipartisan package takes aim at tech companies and would be the biggest antitrust reform in decades. But is it too little, too fragmented and way too late?', 'url': 'https://www.nytimes.com/2021/06/17/opinion/sway-kara-swisher-david-cicilline.html', 'urlToImage': 'https://static01.nyt.com/images/2021/06/17/opinion/17sway-cicilline-image/17sway-cicilline-image-facebookJumbo.jpg', 'publishedAt': '2021-06-17T09:00:16Z', 'content': 'Representative David Cicilline, Democrat of Rhode Island, is joining forces with Republicans like Ken Buck and Burgess Owens to push through a suite of new antitrust legislation aimed at Amazon, Appl… [+1150 chars]'}"
64,ok,926,"{'source': {'id': None, 'name': 'Techdirt'}, 'author': 'Mike Masnick', 'title': 'Marco Rubio Jumps To The Head Of The Line Of Ignorant Fools Pushing Dumb Social Media Regulation Bills', 'description': ""It seems like we can't have even a peaceful week go by without yet another grandstanding fool in Congress introducing yet another terrible bill to destroy the internet. The latest comes from Senator Marco Rubio, who, last week, excitedly released a ridiculous…"", 'url': 'https://www.techdirt.com/articles/20210625/17322547062/marco-rubio-jumps-to-head-line-ignorant-fools-pushing-dumb-social-media-regulation-bills.shtml', 'urlToImage': 'https://ii.techdirt.com/s/t/i/td_icon_300.png', 'publishedAt': '2021-06-28T17:54:35Z', 'content': ""from the sit-down-marco dept\r\nIt seems like we can't have even a peaceful week go by without yet another grandstanding fool in Congress introducing yet another terrible bill to destroy the internet. … [+6420 chars]""}"
65,ok,926,"{'source': {'id': None, 'name': 'Yahoo Entertainment'}, 'author': 'Ashley Gold', 'title': 'Global Big Tech regulation is here - Yahoo News', 'description': 'The European Union has been trying to regulate Big Tech from the other side of the Atlantic, but now its countries are teaming up with the U.S. to figure out...', 'url': 'https://news.yahoo.com/global-big-tech-regulation-193035466.html', 'urlToImage': 'https://s.yimg.com/uu/api/res/1.2/D0rwAyhLoQmKqC_pp24jdw--~B/aD03MjA7dz0xMjgwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/axios_articles_623/cf684656b5d439dd9cd29618fca4095b', 'publishedAt': '2021-06-21T19:30:35Z', 'content': 'The European Union has been trying to regulate Big Tech from the other side of the Atlantic, but now its countries are teaming up with the U.S. to figure out an even bigger framework of regulation.\r\n… [+1552 chars]'}"
66,ok,926,"{'source': {'id': None, 'name': 'Forbes'}, 'author': 'Kelly Anne Smith', 'title': 'How Big Tech Regulation Could Affect You - Forbes', 'description': 'Lawmakers seem to have a simple philosophy these days: Big Tech is too big. A wreath of antitrust lawsuits claim these companies are gobbling up smaller competitors, locking in sellers under unfair terms, creating monopolies and taking away the power of choic…', 'url': 'https://www.forbes.com/advisor/investing/big-tech-regulation/', 'urlToImage': 'https://www.forbes.com/advisor/wp-content/uploads/2021/06/big-tech-antitrust.jpeg', 'publishedAt': '2021-06-22T12:00:31Z', 'content': 'Lawmakers seem to have a simple philosophy these days: Big Tech is too big. A wreath of antitrust lawsuits claim these companies are gobbling up smaller competitors, locking in sellers under unfair t… [+8209 chars]'}"
67,ok,926,"{'source': {'id': None, 'name': 'Fitch Ratings'}, 'author': None, 'title': 'House Bills Put Big Tech One Step Closer to Antitrust Regulation - Fitch Ratings', 'description': 'House Bills Put Big Tech One Step Closer to Antitrust Regulation\xa0\xa0Fitch Ratings', 'url': 'https://www.fitchratings.com/research/corporate-finance/house-bills-put-big-tech-one-step-closer-to-antitrust-regulation-17-06-2021', 'urlToImage': None, 'publishedAt': '2021-06-17T17:30:00Z', 'content': ''}"
